3.144900000000000162e+01,7.435309999999999775e+01
3.144750000000000156e+01,7.435099999999999909e+01
3.144770000000000110e+01,7.434799999999999898e+01
3.145250000000000057e+01,7.434199999999999875e+01
3.146079999999999899e+01,7.433559999999999945e+01
3.146559999999999846e+01,7.433490000000000464e+01
3.147550000000000026e+01,7.433639999999999759e+01
3.147800000000000153e+01,7.433710000000000662e+01
3.148110000000000142e+01,7.433809999999999718e+01
3.147569999999999979e+01,7.434229999999999450e+01
3.144900000000000162e+01,7.435309999999999775e+01
