3,2013-10-11,4
3,2013-10-12,5
3,2013-10-13,1
3,2013-10-14,1
3,2013-10-18,2
3,2013-10-19,2
3,2013-11-13,5
3,2013-11-12,3
3,2013-11-11,14
3,2013-11-10,2
3,2013-11-17,2
3,2013-11-16,14
3,2013-11-15,5
3,2013-11-14,3
3,2013-11-19,1
3,2013-11-18,7
4,2013-09-09,2
4,2013-09-08,1
4,2013-09-05,1
4,2013-09-04,1
4,2013-09-07,2
4,2013-10-07,5
4,2013-10-06,3
4,2013-10-05,5
4,2013-10-04,3
4,2013-10-03,1
4,2013-10-02,2
4,2013-10-01,1
4,2013-12-23,6
4,2013-12-21,1
4,2013-12-26,1
4,2013-10-09,2
4,2013-10-08,2
4,2013-12-05,9
4,2013-12-04,3
4,2013-12-09,3
4,2013-12-08,3
4,2013-09-30,2
4,2013-09-23,5
4,2013-09-21,2
4,2013-09-27,1
4,2013-09-25,4
4,2013-09-24,1
4,2013-09-29,2
4,2013-09-28,7
4,2013-08-05,1
4,2013-08-19,1
4,2013-08-16,2
4,2013-11-28,8
4,2013-11-29,2
4,2013-11-22,8
4,2013-11-23,14
4,2013-11-20,15
4,2013-11-21,23
4,2013-11-26,8
4,2013-11-27,5
4,2013-11-24,11
4,2013-11-25,20
4,2013-08-23,1
4,2013-08-24,1
4,2013-08-28,1
4,2013-10-30,11
4,2013-10-31,23
4,2013-12-12,4
4,2013-12-13,5
4,2013-12-10,2
4,2013-12-11,2
4,2013-12-16,1
4,2013-12-17,1
4,2013-12-14,1
4,2013-11-30,11
4,2013-12-18,1
4,2013-12-19,2
4,2013-05-13,1
4,2013-08-31,1
4,2013-08-30,1
4,2013-10-29,17
4,2013-10-28,10
4,2013-10-25,7
4,2013-10-24,3
4,2013-10-27,4
4,2013-10-26,9
4,2013-10-21,2
4,2013-10-20,1
4,2013-10-23,10
4,2013-10-22,5
4,2013-12-01,1
4,2013-12-03,10
4,2013-12-02,11
4,2013-11-08,15
4,2013-11-09,21
4,2013-12-07,2
4,2013-12-06,7
4,2013-11-04,28
4,2013-11-05,15
4,2013-11-06,20
4,2013-11-07,15
4,2013-11-01,22
4,2013-11-02,14
4,2013-09-18,3
4,2013-09-19,1
4,2013-09-12,1
4,2013-09-13,2
4,2013-09-10,3
4,2013-09-11,1
4,2013-09-16,3
4,2013-09-17,1
4,2013-09-14,1
4,2013-10-10,1
4,2013-10-11,4
4,2013-10-12,5
4,2013-10-14,2
4,2013-10-15,3
4,2013-10-18,2
4,2013-10-19,3
4,2013-11-13,21
4,2013-11-12,19
4,2013-11-11,12
4,2013-11-10,10
4,2013-11-17,7
4,2013-11-16,25
4,2013-11-15,21
4,2013-11-14,10
4,2013-11-19,36
4,2013-11-18,13
5,2013-09-09,2
5,2013-09-08,2
5,2013-09-02,1
5,2013-09-04,2
5,2013-10-07,1
5,2013-10-06,1
5,2013-10-05,2
5,2013-10-04,1
5,2013-10-02,1
5,2013-10-01,2
5,2013-12-23,2
5,2013-10-09,1
5,2013-10-08,1
5,2013-12-05,7
5,2013-12-04,1
5,2013-10-18,2
5,2013-12-08,1
5,2013-09-30,3
5,2013-09-23,2
5,2013-09-21,1
5,2013-09-24,1
5,2013-09-29,1
5,2013-09-28,3
5,2013-08-19,1
5,2013-08-17,1
5,2013-08-11,1
5,2013-08-13,1
5,2013-11-28,1
5,2013-11-22,5
5,2013-11-23,9
5,2013-11-20,9
5,2013-11-21,13
5,2013-11-26,4
5,2013-11-27,5
5,2013-11-24,5
5,2013-11-25,9
5,2013-08-21,1
5,2013-10-30,10
5,2013-10-31,17
5,2013-12-12,1
5,2013-12-13,1
5,2013-12-11,1
5,2013-12-16,1
5,2013-12-14,1
5,2013-11-30,4
5,2013-12-18,1
5,2013-12-19,2
5,2013-05-13,1
5,2013-10-29,10
5,2013-10-28,5
5,2013-10-25,5
5,2013-10-24,1
5,2013-10-27,2
5,2013-10-26,5
5,2013-10-21,1
5,2013-10-23,4
5,2013-10-22,4
5,2013-12-03,5
5,2013-12-02,7
5,2013-11-08,9
5,2013-11-09,16
5,2013-12-06,1
5,2013-11-04,20
5,2013-11-05,9
5,2013-11-06,15
5,2013-11-07,10
5,2013-11-01,13
5,2013-11-02,7
5,2013-09-19,1
5,2013-09-17,1
5,2013-10-10,1
5,2013-10-11,2
5,2013-10-12,3
5,2013-10-14,2
5,2013-06-29,1
5,2013-06-26,1
5,2013-10-19,1
5,2013-06-25,1
5,2013-11-13,10
5,2013-11-12,7
5,2013-11-11,9
5,2013-11-10,5
5,2013-11-17,3
5,2013-11-16,18
5,2013-11-15,15
5,2013-11-14,5
5,2013-11-19,21
5,2013-11-18,8
6,2013-09-09,4
6,2013-09-08,3
6,2013-09-03,2
6,2013-09-05,4
6,2013-09-04,3
6,2013-09-07,3
6,2013-10-07,4
6,2013-10-06,9
6,2013-10-05,5
6,2013-10-04,3
6,2013-10-03,2
6,2013-10-02,3
6,2013-10-01,2
6,2013-12-23,1
6,2013-12-26,1
6,2013-10-09,5
6,2013-10-08,5
6,2013-12-05,7
6,2013-11-09,17
6,2013-12-09,6
6,2013-12-08,6
6,2013-09-30,3
6,2013-09-23,4
6,2013-09-21,4
6,2013-09-20,2
6,2013-09-27,2
6,2013-09-26,1
6,2013-09-25,6
6,2013-09-24,3
6,2013-09-29,2
6,2013-09-28,5
6,2013-08-05,2
6,2013-08-19,1
6,2013-08-17,1
6,2013-08-16,3
6,2013-08-11,1
6,2013-08-13,1
6,2013-11-28,12
6,2013-11-29,3
6,2013-11-22,15
6,2013-11-23,21
6,2013-11-20,9
6,2013-11-21,24
6,2013-11-26,7
6,2013-11-27,10
6,2013-11-24,18
6,2013-11-25,21
6,2013-08-21,1
6,2013-08-24,1
6,2013-08-26,1
6,2013-08-28,1
6,2013-10-30,9
6,2013-10-31,16
6,2013-12-12,10
6,2013-12-13,5
6,2013-12-10,5
6,2013-12-11,3
6,2013-12-17,2
6,2013-12-14,1
6,2013-11-30,14
6,2013-12-18,2
6,2013-08-31,1
6,2013-08-30,6
6,2013-10-29,18
6,2013-10-28,11
6,2013-10-25,6
6,2013-10-24,11
6,2013-10-27,5
6,2013-10-26,8
6,2013-10-21,8
6,2013-10-20,5
6,2013-10-23,18
6,2013-10-22,9
6,2013-12-01,8
6,2013-12-03,14
6,2013-12-02,10
6,2013-11-08,19
6,2013-12-04,12
6,2013-12-07,5
6,2013-12-06,13
6,2013-11-04,30
6,2013-11-05,12
6,2013-11-06,14
6,2013-11-07,31
6,2013-11-01,23
6,2013-11-02,12
6,2013-11-03,1
6,2013-09-18,5
6,2013-09-19,5
6,2013-09-12,3
6,2013-09-13,3
6,2013-09-10,3
6,2013-09-11,2
6,2013-09-16,8
6,2013-09-14,1
6,2013-09-15,2
6,2013-10-10,1
6,2013-10-11,5
6,2013-10-12,14
6,2013-10-13,1
6,2013-10-14,4
6,2013-10-15,3
6,2013-10-18,2
6,2013-10-19,7
6,2013-11-13,9
6,2013-11-12,18
6,2013-11-11,27
6,2013-11-10,11
6,2013-11-17,4
6,2013-11-16,35
6,2013-11-15,16
6,2013-11-14,15
6,2013-11-19,17
6,2013-11-18,20
7,2013-09-09,2
7,2013-09-08,1
7,2013-09-03,3
7,2013-09-05,1
7,2013-09-04,1
7,2013-09-07,4
7,2013-10-07,1
7,2013-10-06,3
7,2013-10-05,7
7,2013-10-04,2
7,2013-10-03,2
7,2013-10-02,2
7,2013-10-01,2
7,2013-12-23,2
7,2013-12-21,1
7,2013-12-26,1
7,2013-10-09,2
7,2013-10-08,3
7,2013-12-05,5
7,2013-11-09,11
7,2013-12-09,4
7,2013-12-08,4
7,2013-09-30,1
7,2013-09-23,2
7,2013-09-25,4
7,2013-09-29,1
7,2013-09-28,4
7,2013-08-17,1
7,2013-08-16,1
7,2013-08-11,1
7,2013-08-13,1
7,2013-11-28,6
7,2013-11-22,4
7,2013-11-23,12
7,2013-11-20,8
7,2013-11-21,9
7,2013-11-26,4
7,2013-11-27,13
7,2013-11-24,9
7,2013-11-25,13
7,2013-08-21,1
7,2013-08-28,1
7,2013-10-30,5
7,2013-10-31,8
7,2013-12-12,6
7,2013-12-13,4
7,2013-12-10,3
7,2013-12-11,3
7,2013-12-16,2
7,2013-12-17,3
7,2013-12-14,2
7,2013-11-30,7
7,2013-08-30,1
7,2013-10-29,9
7,2013-10-28,9
7,2013-10-25,3
7,2013-10-24,8
7,2013-10-26,3
7,2013-10-21,1
7,2013-10-20,1
7,2013-10-23,11
7,2013-10-22,7
7,2013-12-01,2
7,2013-12-03,9
7,2013-12-02,10
7,2013-11-08,13
7,2013-12-04,9
7,2013-12-07,6
7,2013-12-06,13
7,2013-11-04,18
7,2013-11-05,4
7,2013-11-06,10
7,2013-11-07,25
7,2013-11-01,12
7,2013-11-02,9
7,2013-11-03,1
7,2013-09-18,3
7,2013-09-19,4
7,2013-09-12,1
7,2013-09-10,1
7,2013-09-11,1
7,2013-09-16,5
7,2013-09-14,1
7,2013-09-15,1
7,2013-10-10,1
7,2013-10-11,1
7,2013-10-12,13
7,2013-10-14,2
7,2013-10-15,2
7,2013-10-19,3
7,2013-11-13,4
7,2013-11-12,12
7,2013-11-11,22
7,2013-11-10,6
7,2013-11-17,4
7,2013-11-16,17
7,2013-11-15,6
7,2013-11-14,9
7,2013-11-19,21
7,2013-11-18,17
8,2013-06-25,1
8,2013-11-17,1
8,2013-11-01,1
8,2013-11-09,2
9,2013-12-11,2
9,2013-09-25,1
9,2013-08-30,1
9,2013-09-03,1
9,2013-12-24,1
9,2013-09-04,1
9,2013-09-07,1
9,2013-10-07,1
9,2013-11-24,1
9,2013-12-23,1
9,2013-10-24,3
9,2013-12-21,1
9,2013-10-21,2
9,2013-12-03,1
9,2013-10-23,1
9,2013-10-22,2
9,2013-12-01,1
9,2013-11-28,3
9,2013-12-02,2
9,2013-11-08,6
9,2013-12-04,2
9,2013-12-06,2
9,2013-11-04,1
9,2013-11-23,4
9,2013-11-06,2
9,2013-11-07,4
9,2013-11-27,5
9,2013-11-02,2
9,2013-11-03,1
9,2013-11-25,1
9,2013-12-14,1
9,2013-12-18,1
9,2013-12-17,1
9,2013-12-08,1
9,2013-09-10,1
9,2013-09-16,1
9,2013-11-20,2
9,2013-10-12,6
9,2013-11-21,2
9,2013-12-05,1
9,2013-12-10,1
9,2013-10-30,1
9,2013-12-12,2
9,2013-11-12,2
9,2013-11-11,5
9,2013-11-10,3
9,2013-11-17,1
9,2013-11-16,3
9,2013-11-15,2
9,2013-11-14,4
9,2013-11-19,2
9,2013-11-18,8
10,2013-09-09,2
10,2013-09-08,2
10,2013-09-03,1
10,2013-09-05,1
10,2013-09-04,2
10,2013-09-07,2
10,2013-10-06,1
10,2013-10-05,3
10,2013-10-04,2
10,2013-10-03,2
10,2013-10-02,2
10,2013-10-01,1
10,2013-12-23,2
10,2013-12-26,1
10,2013-10-09,2
10,2013-10-08,2
10,2013-12-05,4
10,2013-11-09,19
10,2013-12-09,2
10,2013-12-08,2
10,2013-09-30,4
10,2013-09-23,1
10,2013-09-21,3
10,2013-09-20,1
10,2013-09-27,1
10,2013-09-26,1
10,2013-09-25,3
10,2013-09-24,2
10,2013-09-29,1
10,2013-09-28,6
10,2013-08-17,1
10,2013-08-16,1
10,2013-08-11,1
10,2013-08-13,1
10,2013-11-28,9
10,2013-11-22,9
10,2013-11-23,14
10,2013-11-20,11
10,2013-11-21,18
10,2013-11-26,2
10,2013-11-27,7
10,2013-11-24,12
10,2013-11-25,13
10,2013-08-21,1
10,2013-10-30,11
10,2013-10-31,20
10,2013-12-12,5
10,2013-12-13,6
10,2013-12-10,1
10,2013-12-11,2
10,2013-12-16,1
10,2013-11-30,9
10,2013-05-13,1
10,2013-08-30,1
10,2013-10-29,12
10,2013-10-28,9
10,2013-10-25,5
10,2013-10-24,5
10,2013-10-27,5
10,2013-10-26,5
10,2013-10-21,2
10,2013-10-20,2
10,2013-10-23,11
10,2013-10-22,6
10,2013-12-01,6
10,2013-12-03,13
10,2013-12-02,8
10,2013-11-08,17
10,2013-12-04,6
10,2013-12-07,2
10,2013-12-06,6
10,2013-11-04,23
10,2013-11-05,14
10,2013-11-06,14
10,2013-11-07,15
10,2013-11-01,24
10,2013-11-02,11
10,2013-09-18,2
10,2013-09-19,3
10,2013-09-13,1
10,2013-09-10,1
10,2013-09-11,1
10,2013-09-16,2
10,2013-09-15,2
10,2013-10-10,1
10,2013-10-11,2
10,2013-10-12,6
10,2013-10-14,2
10,2013-10-15,1
10,2013-10-18,3
10,2013-10-19,3
10,2013-11-13,11
10,2013-11-12,15
10,2013-11-11,13
10,2013-11-10,6
10,2013-11-17,5
10,2013-11-16,26
10,2013-11-15,11
10,2013-11-14,10
10,2013-11-19,19
10,2013-11-18,21
11,2013-09-08,1
11,2013-09-04,2
11,2013-10-07,1
11,2013-10-06,1
11,2013-10-05,3
11,2013-10-04,1
11,2013-10-01,2
11,2013-12-23,3
11,2013-10-09,1
11,2013-10-08,1
11,2013-12-05,9
11,2013-11-09,16
11,2013-12-08,1
11,2013-09-30,3
11,2013-09-23,2
11,2013-09-21,2
11,2013-09-27,1
11,2013-09-25,1
11,2013-09-24,1
11,2013-09-29,2
11,2013-09-28,4
11,2013-12-13,1
11,2013-08-19,1
11,2013-08-16,1
11,2013-11-28,4
11,2013-11-22,4
11,2013-11-23,9
11,2013-11-20,4
11,2013-11-21,18
11,2013-11-26,6
11,2013-11-27,4
11,2013-11-24,7
11,2013-11-25,10
11,2013-08-28,1
11,2013-10-30,7
11,2013-10-31,17
11,2013-12-12,3
11,2013-10-18,2
11,2013-12-10,2
11,2013-12-11,1
11,2013-12-16,1
11,2013-12-14,1
11,2013-11-30,6
11,2013-12-18,1
11,2013-12-19,2
11,2013-05-13,1
11,2013-08-31,1
11,2013-08-30,1
11,2013-10-29,10
11,2013-10-28,5
11,2013-10-25,2
11,2013-10-24,1
11,2013-10-27,3
11,2013-10-26,5
11,2013-10-20,1
11,2013-10-23,5
11,2013-10-22,4
11,2013-12-03,6
11,2013-12-02,5
11,2013-11-08,11
11,2013-12-04,3
11,2013-12-06,2
11,2013-11-04,22
11,2013-11-05,13
11,2013-11-06,17
11,2013-11-07,9
11,2013-11-01,10
11,2013-11-02,10
11,2013-09-18,1
11,2013-09-19,1
11,2013-09-12,1
11,2013-09-13,1
11,2013-09-10,1
11,2013-09-11,1
11,2013-09-17,1
11,2013-09-14,1
11,2013-09-15,1
11,2013-10-10,1
11,2013-10-11,2
11,2013-10-12,4
11,2013-10-14,2
11,2013-10-15,1
11,2013-06-29,1
11,2013-06-26,1
11,2013-10-19,1
11,2013-11-13,13
11,2013-11-12,10
11,2013-11-11,10
11,2013-11-10,7
11,2013-11-17,3
11,2013-11-16,21
11,2013-11-15,15
11,2013-11-14,5
11,2013-11-19,24
11,2013-11-18,10
12,2013-09-09,1
12,2013-09-08,1
12,2013-09-24,1
12,2013-09-29,1
12,2013-09-02,1
12,2013-09-04,1
12,2013-09-28,1
12,2013-10-29,2
12,2013-10-28,1
12,2013-08-16,1
12,2013-10-27,2
12,2013-10-23,2
12,2013-12-01,3
12,2013-12-03,1
12,2013-11-08,3
12,2013-12-06,1
12,2013-11-04,2
12,2013-11-05,1
12,2013-11-06,1
12,2013-11-21,1
12,2013-11-01,4
12,2013-11-02,2
12,2013-11-25,1
12,2013-11-24,1
12,2013-09-19,1
12,2013-11-23,4
12,2013-09-30,1
12,2013-10-11,1
12,2013-10-12,2
12,2013-06-29,1
12,2013-06-26,1
12,2013-10-19,1
12,2013-10-30,1
12,2013-10-31,1
12,2013-11-13,1
12,2013-10-18,1
12,2013-11-11,2
12,2013-11-10,1
12,2013-11-16,3
12,2013-11-19,2
12,2013-11-18,1
13,2013-09-09,3
13,2013-09-08,1
13,2013-09-05,3
13,2013-09-04,2
13,2013-10-07,2
13,2013-10-06,6
13,2013-10-05,1
13,2013-10-03,2
13,2013-10-02,1
13,2013-10-01,1
13,2013-12-23,2
13,2013-12-21,1
13,2013-10-08,3
13,2013-12-05,6
13,2013-12-04,5
13,2013-12-09,2
13,2013-12-08,2
13,2013-09-30,3
13,2013-09-23,1
13,2013-09-21,3
13,2013-09-20,2
13,2013-09-27,1
13,2013-09-26,1
13,2013-09-25,4
13,2013-09-24,2
13,2013-09-28,2
13,2013-12-13,4
13,2013-08-05,2
13,2013-08-19,2
13,2013-11-28,7
13,2013-11-29,2
13,2013-11-22,7
13,2013-11-23,16
13,2013-11-20,8
13,2013-11-21,19
13,2013-11-26,7
13,2013-11-27,3
13,2013-11-24,8
13,2013-11-25,8
13,2013-08-26,1
13,2013-10-30,7
13,2013-10-31,10
13,2013-12-12,4
13,2013-10-18,1
13,2013-12-10,1
13,2013-12-11,3
13,2013-12-17,1
13,2013-11-30,6
13,2013-12-18,2
13,2013-12-19,2
13,2013-08-30,1
13,2013-10-29,11
13,2013-10-28,3
13,2013-10-25,5
13,2013-10-24,8
13,2013-10-27,2
13,2013-10-26,8
13,2013-10-21,5
13,2013-10-20,3
13,2013-10-23,9
13,2013-10-22,3
13,2013-12-01,6
13,2013-12-03,11
13,2013-12-02,7
13,2013-11-08,12
13,2013-11-09,15
13,2013-12-07,2
13,2013-12-06,4
13,2013-11-04,22
13,2013-11-05,17
13,2013-11-06,8
13,2013-11-07,12
13,2013-11-01,9
13,2013-11-02,2
13,2013-09-18,2
13,2013-09-19,4
13,2013-09-12,2
13,2013-09-13,1
13,2013-09-10,2
13,2013-09-16,3
13,2013-09-17,1
13,2013-10-11,3
13,2013-10-12,3
13,2013-10-14,4
13,2013-10-15,1
13,2013-06-26,1
13,2013-10-19,2
13,2013-06-25,1
13,2013-11-13,13
13,2013-11-12,7
13,2013-11-11,17
13,2013-11-10,4
13,2013-11-17,3
13,2013-11-16,28
13,2013-11-15,17
13,2013-11-14,9
13,2013-11-19,15
13,2013-11-18,14
14,2013-09-09,1
14,2013-09-08,3
14,2013-09-05,1
14,2013-09-04,2
14,2013-09-07,3
14,2013-10-07,3
14,2013-10-06,5
14,2013-10-05,4
14,2013-10-04,2
14,2013-10-03,3
14,2013-10-02,2
14,2013-10-01,1
14,2013-12-23,3
14,2013-12-21,1
14,2013-12-26,1
14,2013-10-09,1
14,2013-10-08,3
14,2013-12-05,4
14,2013-12-04,7
14,2013-12-24,1
14,2013-12-09,3
14,2013-12-08,3
14,2013-09-30,2
14,2013-09-23,5
14,2013-09-21,2
14,2013-09-27,1
14,2013-09-25,5
14,2013-09-24,2
14,2013-09-29,1
14,2013-09-28,6
14,2013-08-05,1
14,2013-08-03,1
14,2013-08-19,1
14,2013-08-17,1
14,2013-08-16,2
14,2013-08-11,1
14,2013-08-13,1
14,2013-11-28,9
14,2013-11-29,1
14,2013-11-22,11
14,2013-11-23,18
14,2013-11-20,12
14,2013-11-21,22
14,2013-11-26,5
14,2013-11-27,11
14,2013-11-24,8
14,2013-11-25,15
14,2013-08-21,1
14,2013-08-26,1
14,2013-10-30,12
14,2013-10-31,19
14,2013-12-12,5
14,2013-12-13,6
14,2013-12-10,3
14,2013-12-11,3
14,2013-12-16,1
14,2013-12-17,2
14,2013-12-14,1
14,2013-11-30,7
14,2013-12-18,1
14,2013-05-13,1
14,2013-08-31,1
14,2013-08-30,2
14,2013-10-29,17
14,2013-10-28,8
14,2013-10-25,4
14,2013-10-24,4
14,2013-10-27,4
14,2013-10-26,6
14,2013-10-21,4
14,2013-10-20,2
14,2013-10-23,11
14,2013-10-22,8
14,2013-12-01,6
14,2013-12-03,11
14,2013-12-02,11
14,2013-11-08,19
14,2013-11-09,18
14,2013-12-07,3
14,2013-12-06,9
14,2013-11-04,23
