3.362919999999999732e+01,7.304829999999999757e+01
3.362709999999999866e+01,7.305899999999999750e+01
3.364950000000000330e+01,7.306369999999999720e+01
3.363479999999999848e+01,7.304609999999999559e+01
3.364180000000000348e+01,7.305790000000000362e+01
3.364180000000000348e+01,7.305049999999999955e+01
3.363790000000000191e+01,7.306270000000000664e+01
3.362830000000000297e+01,7.305700000000000216e+01
3.364929999999999666e+01,7.306040000000000134e+01
3.364170000000000016e+01,7.305790000000000362e+01
3.363779999999999859e+01,7.306279999999999575e+01
3.364500000000000313e+01,7.305729999999999791e+01
3.364500000000000313e+01,7.305710000000000548e+01
3.364280000000000115e+01,7.305540000000000589e+01
3.363589999999999947e+01,7.305759999999999366e+01
3.364489999999999981e+01,7.305729999999999791e+01
3.364489999999999981e+01,7.305289999999999395e+01
3.364479999999999649e+01,7.305240000000000578e+01
3.364269999999999783e+01,7.305610000000000070e+01
3.364820000000000277e+01,7.306260000000000332e+01
3.363009999999999877e+01,7.304850000000000421e+01
3.363700000000000045e+01,7.304200000000000159e+01
3.363989999999999725e+01,7.306489999999999441e+01
3.363989999999999725e+01,7.304949999999999477e+01
3.364110000000000156e+01,7.305310000000000059e+01
3.362720000000000198e+01,7.305819999999999936e+01
3.362689999999999912e+01,7.305540000000000589e+01
3.364909999999999712e+01,7.306310000000000571e+01
3.363499999999999801e+01,7.304770000000000607e+01
3.363620000000000232e+01,7.304389999999999361e+01
3.363320000000000221e+01,7.304439999999999600e+01
3.364209999999999923e+01,7.305450000000000443e+01
3.363689999999999714e+01,7.305140000000000100e+01
3.363689999999999714e+01,7.305530000000000257e+01
3.363689999999999714e+01,7.306010000000000559e+01
3.363819999999999766e+01,7.305379999999999541e+01
3.364330000000000354e+01,7.305780000000000030e+01
3.364470000000000027e+01,7.305079999999999529e+01
3.364470000000000027e+01,7.305719999999999459e+01
3.362910000000000110e+01,7.305100000000000193e+01
3.363280000000000314e+01,7.304550000000000409e+01
3.363280000000000314e+01,7.304540000000000077e+01
3.364459999999999695e+01,7.305740000000000123e+01
3.363150000000000261e+01,7.306210000000000093e+01
3.364569999999999794e+01,7.306510000000000105e+01
3.364050000000000296e+01,7.305459999999999354e+01
3.364800000000000324e+01,7.306279999999999575e+01
3.363349999999999795e+01,7.305700000000000216e+01
3.363409999999999656e+01,7.305280000000000484e+01
3.364039999999999964e+01,7.305039999999999623e+01
3.363530000000000086e+01,7.304110000000000014e+01
3.363770000000000238e+01,7.305119999999999436e+01
3.363770000000000238e+01,7.304510000000000502e+01
3.364900000000000091e+01,7.306029999999999802e+01
3.362590000000000146e+01,7.305830000000000268e+01
3.362590000000000146e+01,7.305790000000000362e+01
3.362469999999999715e+01,7.305349999999999966e+01
3.363719999999999999e+01,7.305240000000000578e+01
3.363719999999999999e+01,7.304439999999999600e+01
3.363309999999999889e+01,7.304649999999999466e+01
3.363759999999999906e+01,7.305119999999999436e+01
3.363759999999999906e+01,7.305899999999999750e+01
3.363759999999999906e+01,7.305389999999999873e+01
3.363450000000000273e+01,7.305979999999999563e+01
3.363219999999999743e+01,7.304989999999999384e+01
3.362669999999999959e+01,7.305270000000000152e+01
3.364450000000000074e+01,7.305270000000000152e+01
3.363080000000000069e+01,7.305649999999999977e+01
3.363269999999999982e+01,7.304550000000000409e+01
3.363709999999999667e+01,7.304380000000000450e+01
3.363980000000000103e+01,7.306130000000000280e+01
3.363980000000000103e+01,7.305790000000000362e+01
3.363980000000000103e+01,7.304959999999999809e+01
3.363859999999999673e+01,7.304699999999999704e+01
3.363439999999999941e+01,7.306159999999999854e+01
3.364359999999999928e+01,7.305140000000000100e+01
3.364090000000000202e+01,7.305629999999999313e+01
3.363629999999999853e+01,7.305379999999999541e+01
3.363179999999999836e+01,7.306040000000000134e+01
3.364200000000000301e+01,7.306449999999999534e+01
3.364079999999999870e+01,7.304500000000000171e+01
3.363550000000000040e+01,7.305039999999999623e+01
3.363810000000000144e+01,7.304600000000000648e+01
3.363049999999999784e+01,7.305729999999999791e+01
3.365100000000000335e+01,7.306250000000000000e+01
3.364430000000000121e+01,7.305200000000000671e+01
3.363799999999999812e+01,7.305480000000000018e+01
3.363380000000000081e+01,7.305310000000000059e+01
3.363470000000000226e+01,7.304569999999999652e+01
3.362980000000000302e+01,7.305979999999999563e+01
3.364300000000000068e+01,7.305689999999999884e+01
3.364529999999999887e+01,7.305620000000000402e+01
3.363660000000000139e+01,7.305339999999999634e+01
3.363660000000000139e+01,7.305379999999999541e+01
3.364410000000000167e+01,7.306250000000000000e+01
3.364410000000000167e+01,7.305389999999999873e+01
3.364020000000000010e+01,7.304680000000000462e+01
3.364020000000000010e+01,7.305129999999999768e+01
3.363750000000000284e+01,7.305070000000000618e+01
3.364399999999999835e+01,7.305929999999999325e+01
3.364130000000000109e+01,7.305159999999999343e+01
3.364240000000000208e+01,7.305700000000000216e+01
3.363060000000000116e+01,7.304869999999999663e+01
3.363110000000000355e+01,7.306100000000000705e+01
3.363839999999999719e+01,7.305339999999999634e+01
3.362899999999999778e+01,7.305249999999999488e+01
3.362630000000000052e+01,7.305819999999999936e+01
3.364609999999999701e+01,7.306010000000000559e+01
3.363289999999999935e+01,7.305679999999999552e+01
